Time,HMDposX,HMDposY,HMDposZ,HMDrotX,HMDrotY,HMDrotZ,LeftPosX,LeftPosY,LeftPosZ,LeftRotX,LeftRotY,LeftRotZ,LeftClick,RightPosX,RightPosY,RightPosZ,RightRotX,RightRotY,RightRotZ,RightClick
0.861084,-0.3484139,-0.1303529,-0.4291596,6.304648,190.3612,359.495,-0.4099102,-0.3795407,-0.6984015,310.0901,174.8539,11.00844,False,-0.5044465,-0.3888296,-0.6109653,338.6014,273.6353,317.769,False
0.8722229,-0.3502679,-0.131423,-0.4388118,6.320613,190.3784,359.5219,-0.4126081,-0.3805752,-0.7087331,310.1256,175.0265,11.00155,False,-0.5065126,-0.3900173,-0.6211905,338.5466,273.7628,317.7664,False
0.8833313,-0.3521638,-0.1326476,-0.4487195,6.356701,190.4063,359.5076,-0.4149885,-0.3817685,-0.7188401,310.148,175.1857,10.9729,False,-0.5085835,-0.3912379,-0.6311884,338.5308,273.8938,317.7829,False
0.8944397,-0.3540812,-0.1338155,-0.4584408,6.381267,190.4124,359.4872,-0.417346,-0.3832272,-0.7292681,310.2092,175.317,10.97687,False,-0.5108409,-0.3924614,-0.6412606,338.5635,274.0461,317.8015,False
0.9055481,-0.3559499,-0.1348861,-0.4680924,6.401373,190.4251,359.4914,-0.4201493,-0.3841051,-0.7395725,310.2154,175.4533,10.9955,False,-0.5129609,-0.3936814,-0.6515031,338.62,274.1822,317.889,False
0.9166565,-0.3578072,-0.1360712,-0.4779158,6.428246,190.4516,359.4672,-0.4224248,-0.385161,-0.7495985,310.2546,175.5095,10.99785,False,-0.5151901,-0.3947983,-0.6615896,338.6482,274.2897,317.9919,False
0.9277649,-0.3597078,-0.1372459,-0.4876447,6.436566,190.4657,359.4405,-0.4245148,-0.386849,-0.7602339,310.3385,175.6464,11.0086,False,-0.5175939,-0.3960437,-0.6716423,338.6479,274.4023,318.0896,False
0.9388733,-0.3615646,-0.1383216,-0.4973125,6.459272,190.4819,359.4543,-0.4270926,-0.3877957,-0.7706518,310.4165,175.7758,11.0248,False,-0.5196052,-0.3970483,-0.6820736,338.6021,274.4609,318.246,False
0.9499817,-0.3634434,-0.1394893,-0.5071359,6.47745,190.5026,359.4416,-0.4294262,-0.388959,-0.7809544,310.4844,175.877,11.0646,False,-0.5217624,-0.3980371,-0.692318,338.5395,274.5486,318.3395,False
0.9610901,-0.3653617,-0.1407094,-0.5168619,6.481887,190.5223,359.4003,-0.4315314,-0.3906454,-0.791635,310.5706,176.0109,11.09486,False,-0.5242057,-0.3991977,-0.7023029,338.4763,274.6611,318.3687,False
0.9721985,-0.3672209,-0.1418087,-0.5265365,6.482028,190.528,359.4046,-0.4338255,-0.3917432,-0.8019099,310.6129,176.3381,10.9213,False,-0.5262046,-0.4002301,-0.7126737,338.4092,274.7619,318.392,False
